id;timestamp;temperature;moisture;ph;conductivity;nitrogen;phosporus;kalium;node;real_n;real_p;real_k;real_fe;real_zn;real_cu;macro_now;micro_now;add_ma;add_mi;need_ma;need_mi
647;2025-05-21 23.36.16;25,6;91,7;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
651;2025-05-21 23.36.46;25,6;91,5;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
652;2025-05-21 23.36.53;25,5;91,3;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
654;2025-05-21 23.37.09;25,6;91,3;3,7;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
659;2025-05-21 23.37.46;25,5;91,3;3,7;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
667;2025-05-21 23.38.46;25,6;91,5;3,7;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
672;2025-05-21 23.39.24;25,5;91,2;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
675;2025-05-21 23.39.45;25,5;91,3;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
676;2025-05-21 23.39.52;25,5;91,0;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
681;2025-05-21 23.40.30;25,6;91,3;3,7;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
682;2025-05-21 23.40.37;25,6;91,5;3,7;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
684;2025-05-21 23.40.52;25,6;91,5;3,7;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
686;2025-05-21 23.41.07;25,6;92,1;3,7;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
691;2025-05-21 23.41.44;25,6;91,0;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
694;2025-05-21 23.42.06;25,6;91,5;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
704;2025-05-21 23.43.18;25,6;91,5;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
705;2025-05-21 23.43.26;25,6;91,5;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
706;2025-05-21 23.43.34;25,6;91,5;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
712;2025-05-21 23.44.16;25,6;91,5;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
716;2025-05-21 23.44.45;25,5;91,5;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
728;2025-05-21 23.46.19;25,6;91,0;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
730;2025-05-21 23.46.34;25,6;91,3;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
733;2025-05-21 23.46.55;25,6;90,9;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
739;2025-05-21 23.47.39;25,6;90,6;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
742;2025-05-21 23.48.01;25,6;91,3;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
743;2025-05-21 23.48.09;25,6;91,3;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
762;2025-05-21 23.50.31;25,5;91,0;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
765;2025-05-21 23.50.53;25,6;91,0;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
767;2025-05-21 23.51.08;25,5;91,3;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
777;2025-05-21 23.52.24;25,6;90,6;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,2;-8,6;147,8;0;1
778;2025-05-21 23.52.31;25,6;91,0;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
780;2025-05-21 23.52.47;25,5;90,9;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
781;2025-05-21 23.52.54;25,5;91,0;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
787;2025-05-21 23.53.38;25,5;91,0;3,5;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
788;2025-05-21 23.53.45;25,5;91,3;3,5;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
789;2025-05-21 23.53.52;25,6;90,7;3,5;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
793;2025-05-21 23.54.22;25,5;90,6;3,5;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
804;2025-05-21 23.55.44;25,5;91,0;3,4;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,4;-8,6;147,6;0;1
806;2025-05-21 23.55.58;25,5;91,3;3,4;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,1;2,5;0,8;314,6;7,4;-8,6;147,6;0;1
807;2025-05-21 23.56.06;25,5;91,0;3,4;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,4;-8,6;147,6;0;1
808;2025-05-21 23.56.13;25,6;90,9;3,4;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,4;-8,6;147,6;0;1
812;2025-05-21 23.56.41;25,5;90,7;3,5;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
814;2025-05-21 23.56.56;25,5;91,3;3,6;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;4,0;2,5;0,8;314,6;7,3;-8,6;147,7;0;1
821;2025-05-21 23.57.47;25,5;90,6;3,9;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,1;-8,6;147,9;0;1
824;2025-05-21 23.58.09;25,5;90,9;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
833;2025-05-21 23.59.15;25,6;91,3;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,1;-8,6;147,9;0;1
834;2025-05-21 23.59.22;25,5;90,6;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
842;2025-05-22 00.00.22;25,5;90,7;4,1;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,8;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
846;2025-05-22 00.00.53;25,5;91,0;4,1;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
849;2025-05-22 00.01.15;25,5;91,5;4,1;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
850;2025-05-22 00.01.23;25,5;90,9;4,1;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
870;2025-05-22 00.03.55;25,4;91,5;4,1;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
887;2025-05-22 00.06.03;25,4;90,6;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
888;2025-05-22 00.06.10;25,4;90,6;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
892;2025-05-22 00.06.41;25,4;91,0;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
902;2025-05-22 00.07.56;25,5;91,2;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,1;-8,6;147,9;0;1
903;2025-05-22 00.08.03;25,4;91,5;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,1;-8,6;147,9;0;1
905;2025-05-22 00.08.18;25,5;90,9;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
908;2025-05-22 00.08.40;25,5;91,3;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,1;-8,6;147,9;0;1
912;2025-05-22 00.09.11;25,5;91,3;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,1;-8,6;147,9;0;1
923;2025-05-22 00.10.31;25,5;90,6;4,1;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,8;2,4;0,7;314,6;6,9;-8,6;148,1;0;1
936;2025-05-22 00.12.08;25,5;91,3;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,1;-8,6;147,9;0;1
937;2025-05-22 00.12.15;25,5;90,6;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
941;2025-05-22 00.12.46;25,5;90,6;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
948;2025-05-22 00.13.38;25,4;91,0;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
950;2025-05-22 00.13.53;25,5;90,7;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
951;2025-05-22 00.14.00;25,4;91,0;4,0;520,0;300,0;123,0;166,0;4;160,3;65,7;88,7;3,9;2,4;0,7;314,6;7,0;-8,6;148,0;0;1
961;2025-05-22 00.15.15;25,4;91,0;3,9;520,0;21,0;24,0;22,0;4;11,2;12,8;11,8;3,9;2,4;0,7;35,8;7,1;270,2;147,9;1;1
966;2025-05-22 00.15.53;25,4;90,7;3,9;520,0;55,0;45,0;60,0;4;29,4;24,0;32,1;3,9;2,4;0,7;85,5;7,1;220,5;147,9;1;1
970;2025-05-22 00.16.23;15,0;15,0;4,0;520,0;56,0;40,0;62,0;4;29,9;21,4;33,1;0,6;0,4;-0,1;84,4;0,9;221,6;154,1;1;1
971;2025-05-22 00.16.30;15,0;15,0;4,0;520,0;57,0;42,0;60,0;4;30,4;22,4;32,1;0,6;0,4;-0,1;84,9;0,9;221,1;154,1;1;1
972;2025-05-22 00.16.38;14,0;15,0;4,0;520,0;56,0;43,0;60,0;4;29,9;23,0;32,1;0,6;0,4;-0,1;84,9;0,9;221,1;154,1;1;1
979;2025-05-22 00.17.30;15,0;15,0;4,0;520,0;58,0;40,0;61,0;4;31,0;21,4;32,6;0,6;0,4;-0,1;84,9;0,9;221,1;154,1;1;1
981;2025-05-22 00.17.45;15,0;15,0;4,0;520,0;57,0;45,0;59,0;4;30,4;24,0;31,5;0,6;0,4;-0,1;86,0;0,9;220,0;154,1;1;1
982;2025-05-22 00.17.52;15,0;15,0;4,0;520,0;58,0;44,0;57,0;4;31,0;23,5;30,4;0,6;0,4;-0,1;84,9;0,9;221,1;154,1;1;1
991;2025-05-22 00.19.00;15,0;15,0;4,0;520,0;55,0;45,0;49,0;4;29,4;24,0;26,2;0,6;0,4;-0,1;79,6;0,9;226,4;154,1;1;1
994;2025-05-22 00.19.23;15,0;15,0;4,0;520,0;57,1;44,4;52,9;4;30,5;23,7;28,3;0,6;0,4;-0,1;82,5;0,9;223,5;154,1;1;1
1006;2025-05-22 00.20.52;15,0;15,0;4,0;520,0;57,3;44,7;51,7;4;30,6;23,9;27,6;0,6;0,4;-0,1;82,1;0,9;223,9;154,1;1;1
1009;2025-05-22 00.21.15;15,0;15,0;4,0;520,0;57,4;45,0;50,5;4;30,7;24,0;27,0;0,6;0,4;-0,1;81,7;0,9;224,3;154,1;1;1
1011;2025-05-22 00.21.30;15,0;15,0;4,0;520,0;57,6;45,3;49,2;4;30,8;24,2;26,3;0,6;0,4;-0,1;81,3;0,9;224,7;154,1;1;1
1014;2025-05-22 00.21.52;15,0;15,0;4,0;520,0;57,7;45,6;48,0;4;30,8;24,4;25,6;0,6;0,4;-0,1;80,8;0,9;225,2;154,1;1;1
1018;2025-05-22 00.22.21;15,0;15,0;4,0;520,0;57,9;45,9;46,7;4;30,9;24,5;25,0;0,6;0,4;-0,1;80,4;0,9;225,6;154,1;1;1
1021;2025-05-22 00.22.44;15,0;15,0;4,0;520,0;58,0;46,3;45,5;4;31,0;24,7;24,3;0,6;0,4;-0,1;80,0;0,9;226,0;154,1;1;1
